SEQ,ADM_CD,ZONE,DONG,DISTRICT,F_BEGIN_DE,F_END_DE,F_BEGIN_TM,F_END_TM,FLUD_TIME,FLUD_DPWT,SLOPE_L,SLOPE_H,SLOPE_AVG,HIGH,HOUR_RAINFALL,PRECI_YYMMDDHH,PRECI_HH,Hourly_Rainfall_Weight,HIGH_Weight,SLOPE_AVG_Weight
90552,2671000000,기장군,기장읍,신천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,4.24,90.0,20140825,15,0.5732484076433121,0.053252951519718664,
90552,2671000000,기장군,기장읍,신천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,4.24,49.0,20140825,16,0.3202614379084967,0.053252951519718664,
90552,2671000000,기장군,기장읍,신천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,4.24,0.0,20140825,17,0.0,0.053252951519718664,
90552,2671000000,기장군,기장읍,신천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,4.24,0.0,20140825,18,0.0,0.053252951519718664,
90552,2671000000,기장군,기장읍,신천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,4.24,0.5,20140825,19,0.010869565217391304,0.053252951519718664,
90552,2671000000,기장군,기장읍,신천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,4.24,0.0,20140825,20,0.0,0.053252951519718664,
90552,2671000000,기장군,기장읍,신천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,4.24,0.0,20140825,21,0.0,0.053252951519718664,
90552,2671000000,기장군,기장읍,신천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,4.24,0.0,20140825,22,0.0,0.053252951519718664,
90552,2671000000,기장군,기장읍,신천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,4.24,0.0,20140825,23,0.0,0.053252951519718664,
90552,2671000000,기장군,기장읍,신천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,4.24,0.0,20140825,24,0.0,0.053252951519718664,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,0.0,20140825,1,0.0,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,0.5,20140825,2,0.010869565217391304,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,0.0,20140825,3,0.0,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,0.0,20140825,4,0.0,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,0.0,20140825,5,0.0,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,0.0,20140825,6,0.0,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,0.5,20140825,7,0.010869565217391304,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,6.0,20140825,8,0.13043478260869565,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,2.0,20140825,9,0.043478260869565216,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,19.5,20140825,10,0.2708333333333333,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,9.0,20140825,11,0.1956521739130435,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,4.0,20140825,12,0.08695652173913043,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,2.0,20140825,13,0.043478260869565216,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,4.5,20140825,14,0.09782608695652174,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,90.0,20140825,15,0.5732484076433121,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,49.0,20140825,16,0.3202614379084967,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,0.0,20140825,17,0.0,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,0.0,20140825,18,0.0,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,0.5,20140825,19,0.010869565217391304,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,0.0,20140825,20,0.0,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,0.0,20140825,21,0.0,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,0.0,20140825,22,0.0,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,0.0,20140825,23,0.0,0.059281587540818886,
90553,2671000000,기장군,철마면,송정지구,20140825,20140825,1500.0,1800.0,3.0,0,60,100,80.0,4.72,0.0,20140825,24,0.0,0.059281587540818886,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,0.0,20140825,1,0.0,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,0.5,20140825,2,0.010869565217391304,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,0.0,20140825,3,0.0,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,0.0,20140825,4,0.0,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,0.0,20140825,5,0.0,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,0.0,20140825,6,0.0,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,0.5,20140825,7,0.010869565217391304,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,6.0,20140825,8,0.13043478260869565,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,2.0,20140825,9,0.043478260869565216,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,19.5,20140825,10,0.2708333333333333,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,9.0,20140825,11,0.1956521739130435,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,4.0,20140825,12,0.08695652173913043,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,2.0,20140825,13,0.043478260869565216,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,4.5,20140825,14,0.09782608695652174,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,90.0,20140825,15,0.5732484076433121,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,49.0,20140825,16,0.3202614379084967,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,0.0,20140825,17,0.0,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,0.0,20140825,18,0.0,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,0.5,20140825,19,0.010869565217391304,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,0.0,20140825,20,0.0,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,0.0,20140825,21,0.0,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,0.0,20140825,22,0.0,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,0.0,20140825,23,0.0,13.972495088408646,
90554,2671000000,기장군,정관읍,예림지구,20140825,20140825,1500.0,1800.0,3.0,0,15,30,22.5,35.56,0.0,20140825,24,0.0,13.972495088408646,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,0.0,20140825,1,0.0,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,0.5,20140825,2,0.010869565217391304,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,0.0,20140825,3,0.0,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,0.0,20140825,4,0.0,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,0.0,20140825,5,0.0,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,0.0,20140825,6,0.0,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,0.5,20140825,7,0.010869565217391304,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,6.0,20140825,8,0.13043478260869565,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,2.0,20140825,9,0.043478260869565216,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,19.5,20140825,10,0.2708333333333333,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,9.0,20140825,11,0.1956521739130435,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,4.0,20140825,12,0.08695652173913043,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,2.0,20140825,13,0.043478260869565216,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,4.5,20140825,14,0.09782608695652174,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,90.0,20140825,15,0.5732484076433121,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,49.0,20140825,16,0.3202614379084967,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,0.0,20140825,17,0.0,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,0.0,20140825,18,0.0,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,0.5,20140825,19,0.010869565217391304,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,0.0,20140825,20,0.0,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,0.0,20140825,21,0.0,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,0.0,20140825,22,0.0,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,0.0,20140825,23,0.0,13.159135559921415,
90555,2671000000,기장군,일광면,용천지구,20140825,20140825,1500.0,1800.0,3.0,0,30,60,45.0,33.49,0.0,20140825,24,0.0,13.159135559921415,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,2.0,20140825,1,0.043478260869565216,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,2.0,20140825,2,0.043478260869565216,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,0.5,20140825,3,0.010869565217391304,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,0.0,20140825,4,0.0,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,0.0,20140825,5,0.0,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,0.0,20140825,6,0.0,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,2.0,20140825,7,0.043478260869565216,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,1.0,20140825,8,0.021739130434782608,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,2.0,20140825,9,0.043478260869565216,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,7.0,20140825,10,0.15217391304347827,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,4.5,20140825,11,0.09782608695652174,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,4.0,20140825,12,0.08695652173913043,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,0.0,20140825,13,0.0,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,6.5,20140825,14,0.14130434782608695,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,16.5,20140825,15,0.22916666666666666,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,53.0,20140825,16,0.3464052287581699,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,7.0,20140825,17,0.15217391304347827,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,0.0,20140825,18,0.0,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,0.5,20140825,19,0.010869565217391304,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,5.0,20140825,20,0.10869565217391304,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,0.0,20140825,21,0.0,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,0.5,20140825,22,0.010869565217391304,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,0.5,20140825,23,0.010869565217391304,0.048982667671439335,
90556,2626000000,동래구,안락동,안락1지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,3.9,0.5,20140825,24,0.010869565217391304,0.048982667671439335,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,2.0,20140825,1,0.043478260869565216,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,2.0,20140825,2,0.043478260869565216,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,0.5,20140825,3,0.010869565217391304,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,0.0,20140825,4,0.0,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,0.0,20140825,5,0.0,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,0.0,20140825,6,0.0,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,2.0,20140825,7,0.043478260869565216,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,1.0,20140825,8,0.021739130434782608,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,2.0,20140825,9,0.043478260869565216,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,7.0,20140825,10,0.15217391304347827,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,4.5,20140825,11,0.09782608695652174,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,4.0,20140825,12,0.08695652173913043,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,0.0,20140825,13,0.0,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,6.5,20140825,14,0.14130434782608695,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,16.5,20140825,15,0.22916666666666666,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,53.0,20140825,16,0.3464052287581699,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,7.0,20140825,17,0.15217391304347827,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,0.0,20140825,18,0.0,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,0.5,20140825,19,0.010869565217391304,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,5.0,20140825,20,0.10869565217391304,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,0.0,20140825,21,0.0,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,0.5,20140825,22,0.010869565217391304,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,0.5,20140825,23,0.010869565217391304,0.06455664405928158,
90557,2626000000,동래구,안락동,안락2지구,20140825,20140825,1500.0,1900.0,4.0,0,7,15,11.0,5.14,0.5,20140825,24,0.010869565217391304,0.06455664405928158,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,2.0,20140825,1,0.043478260869565216,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,2.0,20140825,2,0.043478260869565216,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,0.5,20140825,3,0.010869565217391304,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,0.0,20140825,4,0.0,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,0.0,20140825,5,0.0,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,0.0,20140825,6,0.0,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,2.0,20140825,7,0.043478260869565216,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,1.0,20140825,8,0.021739130434782608,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,2.0,20140825,9,0.043478260869565216,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,7.0,20140825,10,0.15217391304347827,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,4.5,20140825,11,0.09782608695652174,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,4.0,20140825,12,0.08695652173913043,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,0.0,20140825,13,0.0,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,6.5,20140825,14,0.14130434782608695,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,16.5,20140825,15,0.22916666666666666,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,53.0,20140825,16,0.3464052287581699,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,7.0,20140825,17,0.15217391304347827,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,0.0,20140825,18,0.0,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,0.5,20140825,19,0.010869565217391304,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,5.0,20140825,20,0.10869565217391304,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,0.0,20140825,21,0.0,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,0.5,20140825,22,0.010869565217391304,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,0.5,20140825,23,0.010869565217391304,0.11768399899522732,
90558,2626000000,동래구,명륜동,명륜1지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,9.37,0.5,20140825,24,0.010869565217391304,0.11768399899522732,
90559,2626000000,동래구,명륜동,명륜2지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,7.64,2.0,20140825,1,0.043478260869565216,0.09595579000251192,
90559,2626000000,동래구,명륜동,명륜2지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,7.64,2.0,20140825,2,0.043478260869565216,0.09595579000251192,
90559,2626000000,동래구,명륜동,명륜2지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,7.64,0.5,20140825,3,0.010869565217391304,0.09595579000251192,
90559,2626000000,동래구,명륜동,명륜2지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,7.64,0.0,20140825,4,0.0,0.09595579000251192,
90559,2626000000,동래구,명륜동,명륜2지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,7.64,0.0,20140825,5,0.0,0.09595579000251192,
90559,2626000000,동래구,명륜동,명륜2지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,7.64,0.0,20140825,6,0.0,0.09595579000251192,
90559,2626000000,동래구,명륜동,명륜2지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,7.64,2.0,20140825,7,0.043478260869565216,0.09595579000251192,
90559,2626000000,동래구,명륜동,명륜2지구,20140825,20140825,1500.0,1900.0,4.0,0,15,30,22.5,7.64,1.0,20140825,8,0.021739130434782608,0.09595579000251192,
