SEQ,ADM_CD,ZONE,DONG,DISTRICT,F_BEGIN_DE,F_END_DE,F_BEGIN_TM,F_END_TM,FLUD_TIME,FLUD_DPWT,SLOPE_L,SLOPE_H,SLOPE_AVG,HIGH,HOUR_RAINFALL,PRECI_YYMMDDHH,PRECI_HH
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,8.0,20120916,20
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,4.5,20120916,21
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,5.5,20120916,22
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,7.0,20120916,23
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,1.0,20120916,24
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,6.5,20120917,1
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,2
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,3
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,4
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,5
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,6
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,4.0,20120917,7
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,5.5,20120917,8
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,7.5,20120917,9
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,6.5,20120917,10
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,2.0,20120917,11
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,5.5,20120917,12
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,13
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,14
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,15
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,16
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,17
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,18
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,19
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,20
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,21
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,22
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,23
32492,2644012000,강서구,눌차동,눌차지구2,20120914,20120917,0.0,0.0,59.0,0,7,15,11.0,9.11,0.0,20120917,24
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,1
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,2
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,3
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,4
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,5
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,6
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,7
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,8
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,9
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,10
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,11
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,12
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,13
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,14
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,15
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,16
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,17
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,18
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,19
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,20
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120913,21
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.5,20120913,22
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,24.0,20120913,23
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,9.5,20120913,24
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,22.5,20120914,1
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.5,20120914,2
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,3
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,4
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,5
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,6
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,7
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.5,20120914,8
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,9
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,10
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,11
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,12
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,13
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,14
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.0,20120914,15
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.0,20120914,16
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.5,20120914,17
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,18
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,19
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,20
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,21
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,22
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,23
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120914,24
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,1
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,2
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.4,20120915,3
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.6,20120915,4
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.5,20120915,5
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.5,20120915,6
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,7
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,8
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.5,20120915,9
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,10
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.5,20120915,11
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,12
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,13
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,14
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,15
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,16
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,17
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,18
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,19
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,20
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120915,21
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,2.0,20120915,22
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.5,20120915,23
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.5,20120915,24
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.5,20120916,1
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.0,20120916,2
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.0,20120916,3
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.5,20120916,4
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,2.0,20120916,5
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,3.5,20120916,6
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,3.5,20120916,7
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.5,20120916,8
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,2.0,20120916,9
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,2.0,20120916,10
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,2.0,20120916,11
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.5,20120916,12
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120916,13
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,2.0,20120916,14
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,4.0,20120916,15
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,8.5,20120916,16
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,5.5,20120916,17
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,4.5,20120916,18
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,3.0,20120916,19
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,8.0,20120916,20
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,4.5,20120916,21
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,5.5,20120916,22
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,7.0,20120916,23
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,1.0,20120916,24
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,6.5,20120917,1
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,2
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,3
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,4
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,5
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,6
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,4.0,20120917,7
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,5.5,20120917,8
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,7.5,20120917,9
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,6.5,20120917,10
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,2.0,20120917,11
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,5.5,20120917,12
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,13
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,14
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,15
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,16
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,17
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,18
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,19
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,20
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,21
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,22
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,23
32493,2644011900,강서구,성북동,성북지구,20120914,20120917,0.0,0.0,89.0,0,15,30,22.5,1.31,0.0,20120917,24
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,0.0,20110727,1
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,0.0,20110727,2
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,3.0,20110727,3
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,11.5,20110727,4
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,0.0,20110727,5
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,0.5,20110727,6
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,12.0,20110727,7
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,32.5,20110727,8
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,70.5,20110727,9
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,65.5,20110727,10
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,22.5,20110727,11
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,21.0,20110727,12
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,6.0,20110727,13
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,0.0,20110727,14
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,0.0,20110727,15
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,0.0,20110727,16
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,0.0,20110727,17
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,0.0,20110727,18
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,0.0,20110727,19
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,0.0,20110727,20
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,0.0,20110727,21
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,0.0,20110727,22
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,0.0,20110727,23
32495,2620010700,영도구,남항동3가,영도구 남항지구,20110727,20110728,,,,0,2,7,4.5,1.94,0.0,20110727,24
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,0.0,20110727,1
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,0.0,20110727,2
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,3.0,20110727,3
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,11.5,20110727,4
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,0.0,20110727,5
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,0.5,20110727,6
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,12.0,20110727,7
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,32.5,20110727,8
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,70.5,20110727,9
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,65.5,20110727,10
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,22.5,20110727,11
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,21.0,20110727,12
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,6.0,20110727,13
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,0.0,20110727,14
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,0.0,20110727,15
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,0.0,20110727,16
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,0.0,20110727,17
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,0.0,20110727,18
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,0.0,20110727,19
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,0.0,20110727,20
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,0.0,20110727,21
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,0.0,20110727,22
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,0.0,20110727,23
32496,2620012000,영도구,청학동,청학지구,20110727,20110728,,,,0,2,7,4.5,3.18,0.0,20110727,24
40029,2647010100,연제구,거제동,거제지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,4.7,0.0,20090713,1
40029,2647010100,연제구,거제동,거제지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,4.7,0.0,20090713,2
40029,2647010100,연제구,거제동,거제지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,4.7,0.0,20090713,3
40029,2647010100,연제구,거제동,거제지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,4.7,15.0,20090713,4
40029,2647010100,연제구,거제동,거제지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,4.7,0.0,20090713,5
40029,2647010100,연제구,거제동,거제지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,4.7,0.0,20090713,6
40029,2647010100,연제구,거제동,거제지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,4.7,1.0,20090713,7
40029,2647010100,연제구,거제동,거제지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,4.7,1.5,20090713,8
40029,2647010100,연제구,거제동,거제지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,4.7,0.0,20090713,9
40029,2647010100,연제구,거제동,거제지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,4.7,0.5,20090713,10
40029,2647010100,연제구,거제동,거제지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,4.7,8.5,20090713,11
40029,2647010100,연제구,거제동,거제지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,4.7,4.0,20090713,12
40029,2647010100,연제구,거제동,거제지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,4.7,1.0,20090713,13
40029,2647010100,연제구,거제동,거제지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,4.7,3.5,20090713,14
40029,2647010100,연제구,거제동,거제지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,4.7,0.5,20090713,15
40029,2647010100,연제구,거제동,거제지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,4.7,0.0,20090713,16
40029,2647010100,연제구,거제동,거제지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,4.7,0.0,20090713,17
40029,2647010100,연제구,거제동,거제지구,20090716,20090716,800.0,1200.0,4.0,0,7,15,11.0,4.7,0.0,20090713,18
