Unnamed: 0,SEQ,DISTRICT,ADM_CD,FLUD_TIME,F_BEGIN_DE,F_END_DE,F_BEGIN_TM,F_END_TM,ZONE,DONG,FLUD_DPWT,SLOPE_L,SLOPE_H,SLOPE_AVG,HIGH,HOUR_RAINFALL,PRECI_YYMMDDHH,PRECI_HH
23,90654,송정1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,석대동,0.0,0.0,2,1.0,2.1,0.0,20161005,23
23,90654,송정1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,석대동,0.0,0.0,2,1.0,2.1,0.0,20161005,24
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,2.3,20161005,1
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,0.5,20161005,2
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,3.0,20161005,3
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,7.6,20161005,4
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,3.8,20161005,5
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,10.6,20161005,6
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,5.3,20161005,7
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,6.5,20161005,8
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.4,0.0,2,1.0,3.47,36.5,20161005,9
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,15.1,20161005,10
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,1.6,20161005,11
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,2.2,20161005,12
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,0.0,20161005,13
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,0.0,20161005,14
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,0.0,20161005,15
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,0.0,20161005,16
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,0.0,20161005,17
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,0.0,20161005,18
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,0.0,20161005,19
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,0.0,20161005,20
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,0.0,20161005,21
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,0.0,20161005,22
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,0.0,20161005,23
24,90653,송정2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,우동,0.0,0.0,2,1.0,3.47,0.0,20161005,24
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,2.3,20161005,1
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,0.5,20161005,2
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,3.0,20161005,3
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,7.6,20161005,4
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,3.8,20161005,5
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,10.6,20161005,6
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,5.3,20161005,7
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,6.5,20161005,8
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.5,0.0,2,1.0,3.92,36.5,20161005,9
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,15.1,20161005,10
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,1.6,20161005,11
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,2.2,20161005,12
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,0.0,20161005,13
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,0.0,20161005,14
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,0.0,20161005,15
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,0.0,20161005,16
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,0.0,20161005,17
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,0.0,20161005,18
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,0.0,20161005,19
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,0.0,20161005,20
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,0.0,20161005,21
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,0.0,20161005,22
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,0.0,20161005,23
38,90666,송정3지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,반여동,0.0,0.0,2,1.0,3.92,0.0,20161005,24
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,2.3,20161005,1
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,0.5,20161005,2
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,3.0,20161005,3
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,7.6,20161005,4
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,3.8,20161005,5
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,10.6,20161005,6
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,5.3,20161005,7
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,6.5,20161005,8
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.132,0.0,2,1.0,4.97,36.5,20161005,9
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,15.1,20161005,10
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,1.6,20161005,11
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,2.2,20161005,12
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,0.0,20161005,13
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,0.0,20161005,14
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,0.0,20161005,15
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,0.0,20161005,16
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,0.0,20161005,17
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,0.0,20161005,18
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,0.0,20161005,19
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,0.0,20161005,20
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,0.0,20161005,21
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,0.0,20161005,22
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,0.0,20161005,23
34,90659,우동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,0.0,2,1.0,4.97,0.0,20161005,24
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,2.3,20161005,1
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,0.5,20161005,2
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,3.0,20161005,3
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,7.6,20161005,4
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,3.8,20161005,5
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,10.6,20161005,6
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,5.3,20161005,7
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,6.5,20161005,8
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.42200000000000004,2.0,7,4.5,6.67,36.5,20161005,9
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,15.1,20161005,10
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,1.6,20161005,11
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,2.2,20161005,12
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,0.0,20161005,13
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,0.0,20161005,14
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,0.0,20161005,15
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,0.0,20161005,16
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,0.0,20161005,17
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,0.0,20161005,18
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,0.0,20161005,19
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,0.0,20161005,20
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,0.0,20161005,21
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,0.0,20161005,22
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,0.0,20161005,23
36,90668,중동1지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,6.67,0.0,20161005,24
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,2.3,20161005,1
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,0.5,20161005,2
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,3.0,20161005,3
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,7.6,20161005,4
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,3.8,20161005,5
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,10.6,20161005,6
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,5.3,20161005,7
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,6.5,20161005,8
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.42200000000000004,2.0,7,4.5,6.67,36.5,20161005,9
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,15.1,20161005,10
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,1.6,20161005,11
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,2.2,20161005,12
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,0.0,20161005,13
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,0.0,20161005,14
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,0.0,20161005,15
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,0.0,20161005,16
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,0.0,20161005,17
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,0.0,20161005,18
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,0.0,20161005,19
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,0.0,20161005,20
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,0.0,20161005,21
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,0.0,20161005,22
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,0.0,20161005,23
37,90667,중동2지구,2635000000,2.0,20161005,20161005,900.0,1100.0,해운대구,송정동,0.0,2.0,7,4.5,6.67,0.0,20161005,24
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,1.5,20090716,1
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,5.0,20090716,2
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,3.0,20090716,3
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,3.5,20090716,4
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,3.5,20090716,5
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,8.5,20090716,6
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,39.0,20090716,7
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.4,2.0,7,4.5,4.65,78.0,20090716,8
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,54.5,20090716,9
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,46.0,20090716,10
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,15.5,20090716,11
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,6.0,20090716,12
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,2.5,20090716,13
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,0.0,20090716,14
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,0.0,20090716,15
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,0.0,20090716,16
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,0.0,20090716,17
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,0.0,20090716,18
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,0.0,20090716,19
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,0.0,20090716,20
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,0.0,20090716,21
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,0.0,20090716,22
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,0.0,20090716,23
6,30587,중동지구,2635010600,4.0,20090716,20090716,700.0,1100.0,해운대구,중동,0.0,2.0,7,4.5,4.65,0.0,20090716,24
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,1.5,20090716,1
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,5.0,20090716,2
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,3.0,20090716,3
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,3.5,20090716,4
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,3.5,20090716,5
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,8.5,20090716,6
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,39.0,20090716,7
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.55,0.0,2,1.0,2.1,78.0,20090716,8
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,54.5,20090716,9
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,46.0,20090716,10
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,15.5,20090716,11
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,6.0,20090716,12
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,2.5,20090716,13
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,0.0,20090716,14
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,0.0,20090716,15
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,0.0,20090716,16
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,0.0,20090716,17
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,0.0,20090716,18
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,0.0,20090716,19
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,0.0,20090716,20
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,0.0,20090716,21
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,0.0,20090716,22
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,0.0,20090716,23
2,30583,송정지구1-1,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,2.1,0.0,20090716,24
3,30584,송정지구1-2,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,3.47,1.5,20090716,1
3,30584,송정지구1-2,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,3.47,5.0,20090716,2
3,30584,송정지구1-2,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,3.47,3.0,20090716,3
3,30584,송정지구1-2,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,3.47,3.5,20090716,4
3,30584,송정지구1-2,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,3.47,3.5,20090716,5
3,30584,송정지구1-2,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,3.47,8.5,20090716,6
3,30584,송정지구1-2,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,3.47,39.0,20090716,7
3,30584,송정지구1-2,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.4,0.0,2,1.0,3.47,78.0,20090716,8
3,30584,송정지구1-2,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,3.47,54.5,20090716,9
3,30584,송정지구1-2,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,3.47,46.0,20090716,10
3,30584,송정지구1-2,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,3.47,15.5,20090716,11
3,30584,송정지구1-2,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,3.47,6.0,20090716,12
3,30584,송정지구1-2,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,3.47,2.5,20090716,13
3,30584,송정지구1-2,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,3.47,0.0,20090716,14
3,30584,송정지구1-2,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,3.47,0.0,20090716,15
3,30584,송정지구1-2,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,3.47,0.0,20090716,16
3,30584,송정지구1-2,2635010800,4.0,20090716,20090716,700.0,1100.0,해운대구,송정동,0.0,0.0,2,1.0,3.47,0.0,20090716,17
